sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,texture,vis_stim_time,time_of_resp_vis,has_response_vis,trial_response_vis,aud_stim_buff,aud_stim_time,aud_resp,trial_accuracy_aud,time_of_resp_aud,trial_first_button_press,trial_second_button_press,fix_time,JitOnset,trial_end,wrong_key,wrong_key_timestemp,TargetScreenOnset,RT_vis,RT_aud
SX104,prp,0,1,1,face_04,object_03,non-target,object,center,object_20,0.5,1.88333333333333,0.232,0.732,offset,1000,210,12622.6861948834,NaN,0,cr,2,12623.4192393,1000,1,12623.9988089,1000,0,12623.1861790432,12624.6861512353,12626.5614125,NaN,NaN,12613.0030910834,NaN,0.579569600000468
SX104,prp,0,1,2,face_04,object_03,target,face,left,face_04,1,0.766666666666667,0,0,onset,1000,94,12626.5694315353,12627.3117987,1,hit,2,12626.5704173,1000,1,12628.010411,1,1000,12627.5694154794,12628.5693924834,12629.3278415,NaN,NaN,0,0.742367164666575,1.43999369999983
SX104,prp,0,1,3,face_04,object_03,non-target,face,center,face_19,1,1.63333333333333,0.232,0.232,onset,1100,89,12629.3360262951,NaN,0,cr,1,12629.5682627,1100,1,12630.1268362,1100,0,12630.3360050873,12631.3359894873,12632.9610659,NaN,NaN,0,NaN,0.558573499998602
SX104,prp,0,1,4,face_04,object_03,target,object,center,object_03,1,1.31666666666667,0.232,0.232,onset,1000,193,12632.9692822834,12633.9494217,1,hit,2,12633.2015006,1000,1,12634.4604405,1,1000,12633.9692579196,12634.9692463196,12636.2776256,NaN,NaN,0,0.980139416629754,1.25893989999895
SX104,prp,0,1,5,face_04,object_03,irrelevant,false_font,right,false_font_07,1.5,0.85,0.466,1.966,offset,1000,177,12636.2858705834,NaN,0,cr,2,12638.2520835,1000,1,12638.8363889,1000,0,12637.7858211393,12638.2858216353,12639.1277267,NaN,NaN,0,NaN,0.584305399999721
SX104,prp,0,1,6,face_04,object_03,irrelevant,false_font,center,false_font_09,1,0.7,0.116,0.116,onset,1000,139,12639.1357991432,NaN,0,cr,2,12639.25201,1000,1,12640.2453853,1000,0,12640.1357790314,12641.1357549794,12641.8275574,NaN,NaN,0,NaN,0.99337530000048
SX104,prp,0,1,7,face_04,object_03,irrelevant,false_font,left,false_font_03,0.5,1.15,0.232,0.232,onset,1000,153,12641.8357314873,NaN,0,cr,2,12642.0679876,1100,0,12643.5668142,1100,0,12642.3357175353,12643.8356781432,12644.9774358,NaN,NaN,0,NaN,1.49882660000003
SX104,prp,0,1,8,face_04,object_03,irrelevant,letter,center,letter_16,1,0.85,0,0,onset,1100,26,12644.9856493393,NaN,0,cr,1,12644.9867076,1100,1,12646.057732,1100,0,12645.9856844353,12646.9856138314,12647.8273325,NaN,NaN,0,NaN,1.07102440000017
SX104,prp,0,1,9,face_04,object_03,irrelevant,false_font,right,false_font_14,1.5,1.38333333333333,0,1.5,offset,1000,184,12647.8355907353,NaN,0,cr,2,12649.336701,1000,1,12649.9759658,1000,0,12649.3355514912,12649.8355455794,12651.2107012,NaN,NaN,0,NaN,0.639264800000092
SX104,prp,0,1,10,face_04,object_03,irrelevant,false_font,center,false_font_06,1.5,0.8,0.232,0.232,onset,1000,136,12651.2188367353,NaN,0,cr,2,12651.4509273,1000,1,12652.07173,1000,0,12652.7187945353,12653.2188358353,12654.0106598,NaN,NaN,0,NaN,0.620802699999331
SX104,prp,0,1,11,face_04,object_03,non-target,face,center,face_09,0.5,1.16666666666667,0.466,0.966,offset,1100,79,12654.0187743353,NaN,0,cr,1,12654.9848627,1100,1,12655.5253394,1100,0,12654.5187626275,12656.0187209353,12657.1772621,NaN,NaN,0,NaN,0.540476699999999
SX104,prp,0,1,12,face_04,object_03,non-target,face,center,face_18,1,1.33333333333333,0.466,1.466,offset,1000,88,12657.1853584873,NaN,0,cr,2,12658.6515636,1000,1,12659.2204195,1000,0,12658.1853446236,12659.1853181353,12660.5105568,NaN,NaN,0,NaN,0.568855899999107
SX104,prp,0,1,13,face_04,object_03,non-target,object,center,object_18,1,0.816666666666667,0.232,1.232,offset,1000,208,12660.5186103873,NaN,0,cr,2,12661.7508301,1000,1,12662.2498051,1000,0,12661.5185895118,12662.5185663677,12663.3270725,NaN,NaN,0,NaN,0.498975000000428
SX104,prp,0,1,14,face_04,object_03,irrelevant,letter,center,letter_09,1,0.75,0.232,0.232,onset,1000,19,12663.3352203236,NaN,0,cr,2,12663.5673511,1000,1,12664.4179619,1000,0,12664.3351818314,12665.3352086353,12666.0769149,NaN,NaN,0,NaN,0.85061080000014
SX104,prp,0,1,15,face_04,object_03,non-target,object,right,object_02,0.5,0.8,0.466,0.466,onset,1100,232,12666.0851464873,NaN,0,cr,1,12666.5513283,1100,1,12667.0918981,1100,0,12666.5851277873,12668.0850953834,12668.8769228,NaN,NaN,0,NaN,0.540569799999503
SX104,prp,0,1,16,face_04,object_03,non-target,face,center,face_11,0.5,1.26666666666667,0.232,0.732,offset,1100,81,12668.8850813873,NaN,0,cr,1,12669.6172379,1100,1,12670.1603781,1100,0,12669.3850647873,12670.8850316314,12672.1435938,NaN,NaN,0,NaN,0.54314019999947
SX104,prp,0,1,17,face_04,object_03,non-target,face,center,face_14,1,1.56666666666667,0,0,onset,1100,84,12672.1516633353,NaN,0,cr,1,12672.1526137,1100,1,12672.7073608,1100,0,12673.1516547637,12674.1516238314,12675.7101557,NaN,NaN,0,NaN,0.554747099999076
SX104,prp,0,1,18,face_04,object_03,non-target,object,center,object_04,1.5,1.58333333333333,0.466,0.466,onset,1000,194,12675.7182443393,NaN,0,cr,2,12676.1842795,1000,1,12676.7248365,1000,0,12677.2182070353,12677.7182043353,12679.2933487,NaN,NaN,0,NaN,0.540557000000263
SX104,prp,0,1,19,face_04,object_03,irrelevant,false_font,right,false_font_09,0.5,0.966666666666667,0.116,0.616,offset,1000,179,12679.3014860912,NaN,0,cr,2,12679.9175952,1000,1,12680.4097819,1000,0,12679.8014874314,12681.3014477314,12682.2598428,NaN,NaN,0,NaN,0.492186699999365
SX104,prp,0,1,20,face_04,object_03,non-target,object,right,object_18,1.5,0.783333333333333,0.466,1.966,offset,1000,248,12682.2680835314,NaN,0,cr,2,12684.2342294,1000,1,12684.6843125,1000,0,12683.7680473353,12684.2680498912,12685.0433019,NaN,NaN,0,NaN,0.450083100000484
SX104,prp,0,1,21,face_04,object_03,non-target,object,right,object_16,1.5,1.26666666666667,0,0,onset,1100,246,12685.0513473353,NaN,0,cr,1,12685.0523218,1100,1,12685.9713831,1100,0,12686.5513105834,12687.0513000275,12688.3097823,NaN,NaN,0,NaN,0.919061300000976
SX104,prp,0,1,22,face_04,object_03,irrelevant,false_font,left,false_font_09,1.5,1.71666666666667,0.232,1.732,offset,1000,159,12688.3179837834,NaN,0,cr,2,12690.0502054,1000,1,12690.5034015,1000,0,12689.8179034432,12690.3178887393,12692.0265133,NaN,NaN,0,NaN,0.453196099999332
SX104,prp,0,1,23,face_04,object_03,non-target,object,center,object_07,0.5,1.03333333333333,0.116,0.116,onset,1100,197,12692.0345115353,NaN,0,cr,1,12692.1505599,1100,1,12692.6723781,1100,0,12692.5345022873,12694.0344690393,12695.0596867,NaN,NaN,0,NaN,0.52181820000078
SX104,prp,0,1,24,face_04,object_03,non-target,object,left,object_18,0.5,1.51666666666667,0.116,0.116,onset,1100,228,12695.0678382275,NaN,0,cr,1,12695.1841517,1100,1,12695.9023388,1100,0,12695.5677580432,12697.0677749834,12698.576187,NaN,NaN,0,NaN,0.71818710000116
SX104,prp,0,1,25,face_04,object_03,non-target,face,center,face_16,1.5,1.28333333333333,0.116,0.116,onset,1000,86,12698.5843584794,NaN,0,cr,2,12698.7005992,1000,1,12699.258773,1000,0,12700.0843772393,12700.5843125834,12701.8595499,NaN,NaN,0,NaN,0.558173800000077
SX104,prp,0,1,26,face_04,object_03,irrelevant,letter,right,letter_10,0.5,0.783333333333333,0.466,0.966,offset,1000,60,12701.8676241912,NaN,0,cr,2,12702.8336891,1000,1,12703.3473414,1000,0,12702.3676021353,12703.8675640353,12704.6426392,NaN,NaN,0,NaN,0.513652300000103
SX104,prp,0,1,27,face_04,object_03,irrelevant,false_font,center,false_font_19,1.5,1.35,0,0,onset,1000,149,12704.6508789755,NaN,0,cr,2,12704.651852,1000,1,12705.5743785,1000,0,12706.1508924794,12706.6508322794,12707.9925911,NaN,NaN,0,NaN,0.922526499998639
SX104,prp,0,1,28,face_04,object_03,non-target,object,center,object_09,1,1.85,0.466,0.466,onset,1000,199,12708.0007982275,NaN,0,cr,2,12708.4671563,1000,1,12708.9218902,1000,0,12709.0007789677,12710.0007548275,12711.8425655,NaN,NaN,0,NaN,0.454733900000065
SX104,prp,0,1,29,face_04,object_03,target,face,right,face_04,1.5,0.766666666666667,0.116,0.116,onset,1100,114,12711.8507064794,12712.4623366,1,hit,1,12711.9669662,1100,1,12713.0363378,1,1100,12713.3506658951,12713.8506871393,12714.6090547,NaN,NaN,0,0.611630120556583,1.06937160000052
SX104,prp,0,1,30,face_04,object_03,irrelevant,false_font,center,false_font_19,0.5,1.01666666666667,0.116,0.116,onset,1000,149,12714.6173037873,NaN,0,cr,2,12714.7333874,1000,1,12715.3133318,1000,0,12715.1172992393,12716.6172589912,12717.6257068,NaN,NaN,0,NaN,0.579944400000386
SX104,prp,0,1,31,face_04,object_03,target,object,right,object_03,1.5,1,0,1.5,offset,1000,233,12717.6339068677,12718.4543787,1,hit,2,12719.1351495,1000,1,12719.6848787,1,1000,12719.1338633393,12719.6338529393,12720.6255873,NaN,NaN,0,0.820471832334078,0.549729200000002
SX104,prp,0,1,32,face_04,object_03,irrelevant,letter,center,letter_20,0.5,1.81666666666667,0.466,0.966,offset,1100,30,12720.6338768794,NaN,0,cr,1,12721.6001987,1100,1,12722.2714252,1100,0,12721.1338105353,12722.6337777275,12724.4422297,NaN,NaN,0,NaN,0.671226500000557
SX104,prp,0,1,33,face_04,object_03,target,object,left,object_03,1.5,1.28333333333333,0.232,1.732,offset,1000,213,12724.4504096353,12725.4147248,1,hit,2,12726.1825502,1000,1,12726.6726787,1,1000,12725.9503589873,12726.4503506393,12727.7254203,NaN,NaN,0,0.964315164666914,0.490128500001447
SX104,prp,0,1,34,face_04,object_03,irrelevant,letter,center,letter_14,0.5,1.21666666666667,0,0.5,offset,1100,24,12727.7336512912,NaN,0,cr,1,12728.2348957,1100,1,12728.9276021,1100,0,12728.2336902353,12729.7336187275,12730.942005,NaN,NaN,0,NaN,0.692706400001043
SX104,prp,0,1,35,face_04,object_03,target,face,center,face_04,1,1.06666666666667,0,1,offset,1000,74,12730.9502513677,12731.7247642,1,hit,2,12731.9511211,1000,1,12732.5563458,1,1000,12731.9502211716,12732.9501972275,12734.0085966,NaN,NaN,0,0.774512832334949,0.605224699998871
SX104,prp,0,1,36,face_04,object_03,non-target,object,center,object_11,1,1.31666666666667,0,0,onset,1100,201,12734.0168411353,NaN,0,cr,1,12734.0183137,1100,1,12734.589784,1100,0,12735.0168878834,12736.0167932794,12737.3253737,NaN,NaN,0,NaN,0.571470299999419
SX104,prp,0,1,37,face_04,object_03,irrelevant,false_font,right,false_font_12,0.5,1.31666666666667,0.116,0.116,onset,1000,182,12737.3334710353,NaN,0,cr,2,12737.4497104,1000,1,12738.3186695,1000,0,12737.8334675314,12739.3334377353,12740.6420346,NaN,NaN,0,NaN,0.868959100000211
SX104,prp,0,1,38,face_04,object_03,irrelevant,letter,left,letter_07,1,0.916666666666667,0.232,1.232,offset,1100,37,12740.6500099393,NaN,0,cr,1,12741.8822201,1100,1,12742.5326436,1100,0,12741.6499938637,12742.6500449275,12743.5584892,NaN,NaN,0,NaN,0.650423499999306
SX104,prp,0,2,1,face_20,object_19,non-target,object,right,object_04,1.5,1.8,0,0,onset,1000,234,12759.8662409471,NaN,0,cr,2,12759.8673846,1000,1,12760.7932686,1000,0,12761.3661900314,12761.8661790834,12763.6580242,NaN,NaN,12750.8997751196,NaN,0.925884000000224
SX104,prp,0,2,2,face_20,object_19,non-target,object,center,object_12,0.5,1.8,0.232,0.732,offset,1000,202,12763.6661397275,NaN,0,cr,2,12764.3983215,1000,1,12764.9566916,1000,0,12764.1661271794,12765.6660843314,12767.4579711,NaN,NaN,0,NaN,0.558370099999593
SX104,prp,0,2,3,face_20,object_19,irrelevant,false_font,left,false_font_01,0.5,1.7,0.116,0.616,offset,1100,151,12767.4660425353,NaN,0,cr,1,12768.082763,1100,1,12768.477711,1100,0,12767.9660290353,12769.4659831873,12771.1578227,NaN,NaN,0,NaN,0.394947999999204
SX104,prp,0,2,4,face_20,object_19,target,face,center,face_20,1,1.86666666666667,0,1,offset,1100,90,12771.1659434873,12771.930287,1,hit,1,12772.1668113,1100,1,12772.7646808,1,1100,12772.1659257677,12773.1659050196,12775.0242906,NaN,NaN,0,0.764343512704727,0.597869500001252
SX104,prp,0,2,5,face_20,object_19,irrelevant,letter,right,letter_10,1.5,1.06666666666667,0.116,0.116,onset,1100,60,12775.0325229314,NaN,0,cr,1,12775.1486353,1100,1,12775.7852667,1100,0,12776.5324913794,12777.0324817314,12778.0908826,NaN,NaN,0,NaN,0.636631400000624
SX104,prp,0,2,6,face_20,object_19,irrelevant,letter,center,letter_06,1,1.03333333333333,0.232,0.232,onset,1000,16,12778.0991194716,NaN,0,cr,2,12778.3313623,1000,1,12778.8812686,1000,0,12779.0990851912,12780.0990763794,12781.1243473,NaN,NaN,0,NaN,0.549906300000657
SX104,prp,0,2,7,face_20,object_19,irrelevant,letter,right,letter_10,1,0.816666666666667,0.232,1.232,offset,1100,60,12781.1323824353,NaN,0,cr,1,12782.3645505,1100,1,12782.9652785,1100,0,12782.1323562794,12783.1323222393,12783.9407573,NaN,NaN,0,NaN,0.600727999999435
SX104,prp,0,2,8,face_20,object_19,non-target,face,center,face_19,1.5,1.1,0.466,0.466,onset,1000,89,12783.9489690912,12784.8932026,1,fa,2,12784.415209,1000,1,12785.6302937,1,1000,12785.4489421873,12785.9489195393,12787.040649,NaN,NaN,0,0.94423350877878,1.21508469999935
SX104,prp,0,2,9,face_20,object_19,irrelevant,false_font,left,false_font_04,1.5,0.866666666666667,0.232,1.732,offset,1100,154,12787.0489647314,NaN,0,cr,1,12788.7811249,1100,1,12789.241303,1100,0,12788.5488661873,12789.0488469991,12789.9074308,NaN,NaN,0,NaN,0.460178100000121
SX104,prp,0,2,10,face_20,object_19,irrelevant,letter,left,letter_16,1.5,0.983333333333333,0,0,onset,1100,46,12789.9155672314,NaN,0,cr,1,12789.9165611,1100,1,12790.596683,1100,0,12791.4154617794,12791.9154590794,12792.8906367,NaN,NaN,0,NaN,0.680121899998994
SX104,prp,0,2,11,face_20,object_19,irrelevant,false_font,right,false_font_09,1.5,0.95,0,1.5,offset,1000,179,12792.8987619677,NaN,0,cr,2,12794.3997978,1000,1,12795.109277,1000,0,12794.3987318794,12794.8987132353,12795.8405367,NaN,NaN,0,NaN,0.709479199998896
SX104,prp,0,2,12,face_20,object_19,irrelevant,false_font,right,false_font_02,1.5,0.883333333333333,0.466,0.466,onset,1000,172,12795.8487002157,NaN,0,cr,2,12796.3147719,1000,1,12796.9317593,1000,0,12797.3486537834,12797.8486484314,12798.7237777,NaN,NaN,0,NaN,0.616987399998834
SX104,prp,0,2,13,face_20,object_19,irrelevant,letter,center,letter_02,1,0.783333333333333,0.232,0.232,onset,1100,12,12798.7320005834,NaN,0,cr,1,12798.964242,1100,1,12799.4902418,1100,0,12799.7319407157,12800.7319080236,12801.5072228,NaN,NaN,0,NaN,0.525999800000136
SX104,prp,0,2,14,face_20,object_19,non-target,face,center,face_13,1,1.21666666666667,0.466,0.466,onset,1000,83,12801.5152694834,NaN,0,cr,2,12801.9815046,1000,1,12803.1422581,1000,0,12802.5152056677,12803.5151722236,12804.7236245,NaN,NaN,0,NaN,1.16075350000028
SX104,prp,0,2,15,face_20,object_19,non-target,object,center,object_14,1.5,0.866666666666667,0,0,onset,1100,204,12804.7318576275,NaN,0,cr,1,12804.7328882,1100,1,12805.3111942,1100,0,12806.2317727275,12806.7317602353,12807.590421,NaN,NaN,0,NaN,0.578305999999429
SX104,prp,0,2,16,face_20,object_19,non-target,face,right,face_15,0.5,0.916666666666667,0,0.5,offset,1100,125,12807.5984016275,NaN,0,cr,1,12808.0994586,1100,1,12809.0926931,1100,0,12808.0983957314,12809.5983592794,12810.5068047,NaN,NaN,0,NaN,0.993234499999744
SX104,prp,0,2,17,face_20,object_19,non-target,object,center,object_15,1,1,0.232,0.232,onset,1100,205,12810.5150001794,NaN,0,cr,1,12810.7470731,1100,1,12811.4371846,1100,0,12811.5150383834,12812.5149447393,12813.5069352,NaN,NaN,0,NaN,0.690111500000057
SX104,prp,0,2,18,face_20,object_19,irrelevant,false_font,left,false_font_02,1.5,1.4,0.466,0.466,onset,1100,152,12813.5149403157,NaN,0,cr,1,12813.981153,1100,1,12814.4025801,1100,0,12815.0148915353,12815.5148725873,12816.9067837,NaN,NaN,0,NaN,0.421427100000074
SX104,prp,0,2,19,face_20,object_19,non-target,face,right,face_01,0.5,0.966666666666667,0,0.5,offset,1000,111,12816.9148453834,NaN,0,cr,2,12817.4158847,1000,1,12818.3586201,1000,0,12817.4148423794,12818.9148015314,12819.8733287,NaN,NaN,0,NaN,0.942735399999947
SX104,prp,0,2,20,face_20,object_19,irrelevant,letter,left,letter_17,1,0.983333333333333,0.232,1.232,offset,1100,47,12819.8814529196,NaN,0,cr,1,12821.1135742,1100,1,12821.6377103,1100,0,12820.8814820637,12821.8813974716,12822.8565354,NaN,NaN,0,NaN,0.524136099998941
SX104,prp,0,2,21,face_20,object_19,target,face,center,face_20,0.5,0.75,0.116,0.616,offset,1000,90,12822.8647064275,12823.8442527,1,hit,2,12823.4809156,1000,1,12824.8478126,1,1000,12823.3647448794,12824.8646621794,12825.6064058,NaN,NaN,0,0.979546272519656,1.3668970000017
SX104,prp,0,2,22,face_20,object_19,irrelevant,letter,center,letter_11,0.5,1,0.232,0.232,onset,1000,21,12825.6146951834,NaN,0,cr,2,12825.846807,1000,1,12826.4527552,1000,0,12826.1146252275,12827.6145856314,12828.606588,NaN,NaN,0,NaN,0.605948200000057
SX104,prp,0,2,23,face_20,object_19,non-target,object,left,object_05,0.5,1.13333333333333,0.466,0.466,onset,1100,215,12828.6145731677,NaN,0,cr,1,12829.080621,1100,1,12829.6172503,1100,0,12829.1145545834,12830.6145221393,12831.7397632,NaN,NaN,0,NaN,0.536629300000641
SX104,prp,0,2,24,face_20,object_19,irrelevant,letter,center,letter_12,1,1.05,0.466,0.466,onset,1100,22,12831.7478750794,NaN,0,cr,1,12832.2142216,1100,1,12832.7086756,1100,0,12832.7477989834,12833.7477818677,12834.7897799,NaN,NaN,0,NaN,0.494454000001497
SX104,prp,0,2,25,face_20,object_19,non-target,face,center,face_06,0.5,1.36666666666667,0,0.5,offset,1000,76,12834.7977488873,NaN,0,cr,2,12835.2987955,1000,1,12836.0022286,1000,0,12835.2977321353,12836.7976991873,12838.1561921,NaN,NaN,0,NaN,0.703433099999529
SX104,prp,0,2,26,face_20,object_19,non-target,object,left,object_13,1,0.966666666666667,0.116,0.116,onset,1000,223,12838.1643387834,NaN,0,cr,2,12838.2803817,1000,1,12838.8968151,1000,0,12839.1643059873,12840.1642848353,12841.1227291,NaN,NaN,0,NaN,0.61643340000046
SX104,prp,0,2,27,face_20,object_19,irrelevant,letter,center,letter_09,1.5,1.68333333333333,0,0,onset,1100,19,12841.1309281353,NaN,0,cr,1,12841.1319289,1100,1,12841.7892442,1100,0,12842.6309005353,12843.1308857393,12844.8060838,NaN,NaN,0,NaN,0.657315299999027
SX104,prp,0,2,28,face_20,object_19,irrelevant,false_font,center,false_font_12,0.5,1.2,0.466,0.466,onset,1000,142,12844.8141734873,NaN,0,cr,2,12845.2802306,1000,1,12845.7486696,1000,0,12845.3141576873,12846.8141291794,12848.0060076,NaN,NaN,0,NaN,0.468439000000217
SX104,prp,0,2,29,face_20,object_19,non-target,object,left,object_14,1,1.18333333333333,0.232,0.232,onset,1000,224,12848.0140951393,NaN,0,cr,2,12848.2463476,1000,1,12848.774809,1000,0,12849.0140734157,12850.0140625196,12851.1892036,NaN,NaN,0,NaN,0.528461400001106
SX104,prp,0,2,30,face_20,object_19,non-target,face,center,face_13,1.5,1.58333333333333,0.466,0.466,onset,1100,83,12851.1973611873,NaN,0,cr,1,12851.6635234,1100,1,12852.8472391,1100,0,12852.6973148314,12853.1973104314,12854.7724807,NaN,NaN,0,NaN,1.18371569999908
SX104,prp,0,2,31,face_20,object_19,target,object,right,object_19,1.5,1.03333333333333,0.466,0.466,onset,1000,249,12854.7806002794,12855.611768,1,hit,2,12855.2467778,1000,1,12856.2202589,1,1000,12856.2805696275,12856.7805710275,12857.8056184,NaN,NaN,0,0.83116772055655,0.973481100001663
SX104,prp,0,2,32,face_20,object_19,irrelevant,false_font,center,false_font_08,1,1.68333333333333,0,1,offset,1000,138,12857.8139170275,NaN,0,cr,2,12858.8149378,1000,1,12859.3536315,1000,0,12858.8138343873,12859.8138187637,12861.4891027,NaN,NaN,0,NaN,0.538693700000294
SX104,prp,0,2,33,face_20,object_19,non-target,object,center,object_15,1,0.983333333333333,0.232,0.232,onset,1000,205,12861.4971110353,NaN,0,cr,2,12861.72931,1000,1,12862.942133,1000,0,12862.4970996118,12863.4970738677,12864.4721875,NaN,NaN,0,NaN,1.21282299999984
